2.727272727272727140e-02,4.177349506511217614e-01,4.320021407420717718e-01,4.118617050513937450e-01,2.889312628643516678e-01,2.993001072289778186e-01,4.591549390423623755e-01,2.551338267709406527e-01,2.500679837866573996e-01,2.550868235399501027e-01,2.500679837866573996e-01,2.550868235399501027e-01,2.500679837866573996e-01
2.777777777777777624e-02,4.132319732464532214e-01,4.270575343964122528e-01,4.072225581267518990e-01,2.844277023438017693e-01,2.959819400394143596e-01,4.598792943943312284e-01,2.550868235399501027e-01,2.500679837866573996e-01,2.551338267709406527e-01,2.500679837866573996e-01,2.550868235399501027e-01,2.500679837866573996e-01
2.828282828282828107e-02,4.080365984229045173e-01,4.221119514348441459e-01,4.029150405833745729e-01,2.791751045747294935e-01,2.915590759108195318e-01,4.600401757151125759e-01,2.550868235399501027e-01,2.500679837866573996e-01,2.550868235399501027e-01,2.500679837866573996e-01,2.550868235399501027e-01,2.500679837866573996e-01
2.878787878787878590e-02,4.028402659265771790e-01,4.168138101302414356e-01,3.972828377214678852e-01,2.742970254299181843e-01,2.875051234906467190e-01,4.604426571659608891e-01,2.550868235399501027e-01,2.500679837866573996e-01,2.550868235399501027e-01,2.500679837866573996e-01,2.550868235399501027e-01,2.500679837866573996e-01
2.929292929292929074e-02,3.979915686488578741e-01,4.122217621276162980e-01,3.926436907968264833e-01,2.694189462851070971e-01,2.834501519773566791e-01,4.610864605979810849e-01,2.550868235399501027e-01,2.500679837866573996e-01,2.550868235399501027e-01,2.500679837866573996e-01,2.550868235399501027e-01,2.500679837866573996e-01
2.979797979797979557e-02,3.931419136983599349e-01,4.079822724680257640e-01,3.883361732534491573e-01,2.649153857645574206e-01,2.793951804640664172e-01,4.613280050982689895e-01,2.550868235399501027e-01,2.500679837866573996e-01,2.550868235399501027e-01,2.500679837866573996e-01,2.550868235399501027e-01,2.500679837866573996e-01
3.030303030303030387e-02,3.875998613289816097e-01,4.030376661223660228e-01,3.833663130508071504e-01,2.585371572272756602e-01,2.760780323676204073e-01,4.619718641600681908e-01,2.550868235399501027e-01,2.500679837866573996e-01,2.550868235399501027e-01,2.500679837866573996e-01,2.550868235399501027e-01,2.500679837866573996e-01
3.080808080808080524e-02,3.834435614701426909e-01,3.973859898588203432e-01,3.783955367449021168e-01,2.547847088506738356e-01,2.727608842711741755e-01,4.621327454808495383e-01,2.550868235399501027e-01,2.500679837866573996e-01,2.550868235399501027e-01,2.500679837866573996e-01,2.550868235399501027e-01,2.500679837866573996e-01
3.131313131313131354e-02,3.785939065196447517e-01,3.924404068972522364e-01,3.734256765422601099e-01,2.484054428656794489e-01,2.687059127578841355e-01,4.626962195120370991e-01,2.550868235399501027e-01,2.500679837866573996e-01,2.550868235399501027e-01,2.500679837866573996e-01,2.550868235399501027e-01,2.500679837866573996e-01
3.181818181818181490e-02,3.733985316960958256e-01,3.867887306337065567e-01,3.691181589988823397e-01,2.435273637208683617e-01,2.635462443055625048e-01,4.633400229440572948e-01,2.550868235399501027e-01,2.500679837866573996e-01,2.550868235399501027e-01,2.500679837866573996e-01,2.550868235399501027e-01,2.500679837866573996e-01
3.232323232323232320e-02,3.682021991997687094e-01,3.821966826310814191e-01,3.661362428772971800e-01,2.371480977358741971e-01,2.591223610838504499e-01,4.634205192342269464e-01,2.550868235399501027e-01,2.500679837866573996e-01,2.550868235399501027e-01,2.500679837866573996e-01,2.550868235399501027e-01,2.500679837866573996e-01
3.282828282828282457e-02,3.623144269573393972e-01,3.761914714085925482e-01,3.611654665713919243e-01,2.296432009826705478e-01,2.535937809231068041e-01,4.637423931353475415e-01,2.550868235399501027e-01,2.500679837866573996e-01,2.550868235399501027e-01,2.500679837866573996e-01,2.550868235399501027e-01,2.500679837866573996e-01
3.333333333333333287e-02,3.567714169151828818e-01,3.708933301039900599e-01,3.568588651312776250e-01,2.213882295332314509e-01,2.480652007623631583e-01,4.641448745861957992e-01,2.550868235399501027e-01,2.500679837866573996e-01,2.550868235399501027e-01,2.500679837866573996e-01,2.550868235399501027e-01,2.500679837866573996e-01
3.383838383838383423e-02,3.508836446727535696e-01,3.652416538404443802e-01,3.502317741255793759e-01,2.138843702277404279e-01,2.429045132169243004e-01,4.644668597468744053e-01,2.550868235399501027e-01,2.500679837866573996e-01,2.550868235399501027e-01,2.500679837866573996e-01,2.550397721499113590e-01,2.500679837866573996e-01
3.434343434343434254e-02,3.460339897222558525e-01,3.599435125358416698e-01,3.455926272009381961e-01,2.052538427063275162e-01,2.373759330561808767e-01,4.647887336479950005e-01,2.550397721499113590e-01,2.500679837866573996e-01,2.550868235399501027e-01,2.500679837866573996e-01,2.550397721499113590e-01,2.500679837866573996e-01
3.484848484848484390e-02,3.415310123175873125e-01,3.542918362722959902e-01,3.402911376170323354e-01,2.003757635615164290e-01,2.311095294785932008e-01,4.653520964196246057e-01,2.550397721499113590e-01,2.500679837866573996e-01,2.550397721499113590e-01,2.500679837866573996e-01,2.550397721499113590e-01,2.500679837866573996e-01
3.535353535353535220e-02,3.352965625293288232e-01,3.489927183517849141e-01,3.363152494549186411e-01,1.969978338091757930e-01,2.252120376094275400e-01,4.652716557592339597e-01,2.550397721499113590e-01,2.500679837866573996e-01,2.550397721499113590e-01,2.500679837866573996e-01,2.550397721499113590e-01,2.500679837866573996e-01
3.585858585858585357e-02,3.304469075788308841e-01,3.436945770471822037e-01,3.320077319115410930e-01,1.988745767213331295e-01,2.200513500639889042e-01,4.658350185308635094e-01,2.550397721499113590e-01,2.500679837866573996e-01,2.550397721499113590e-01,2.500679837866573996e-01,2.550397721499113590e-01,2.500679837866573996e-01
3.636363636363636187e-02,3.245581776636231597e-01,3.380429007836365241e-01,3.270369556056360594e-01,1.981245020250979039e-01,2.152595742269720613e-01,4.663178293825444576e-01,2.550397721499113590e-01,2.500679837866573996e-01,2.550397721499113590e-01,2.500679837866573996e-01,2.550397721499113590e-01,2.500679837866573996e-01
3.686868686868686323e-02,3.190161252942448344e-01,3.323912245200908444e-01,3.204107807032010591e-01,1.924953107363387428e-01,2.104677983899552185e-01,4.666398701730020138e-01,2.550397721499113590e-01,2.500679837866573996e-01,2.550397721499113590e-01,2.500679837866573996e-01,2.550397721499113590e-01,2.500679837866573996e-01
3.737373737373737154e-02,3.127816755059863452e-01,3.260324783386592262e-01,3.147776617380313446e-01,1.857415261270829454e-01,2.049392182292115727e-01,4.666398145432230082e-01,2.550397721499113590e-01,2.500679837866573996e-01,2.550397721499113590e-01,2.500679837866573996e-01,2.550397721499113590e-01,2.500679837866573996e-01
3.787878787878787984e-02,3.082786981013178051e-01,3.207343370340565158e-01,3.101385148133899428e-01,1.789867040701147438e-01,1.997785306837727148e-01,4.668813034137319629e-01,2.550397721499113590e-01,2.500679837866573996e-01,2.550397721499113590e-01,2.500679837866573996e-01,2.550397721499113590e-01,2.500679837866573996e-01
