t_sec,x1_load,x2_load,x3_load,x4_load,x5_load,x6_diff,y_lower_t-1,y_upper_t-1
17580.0,1.366464,1.794705,1.9307,1.458695,0.9295428,-9.346069999999997,565.8828,511.707
17640.0,1.364656,1.793982,1.928892,1.457248,0.9277344,-9.375,565.8828,511.707
17700.0,1.362124,1.791088,1.927445,1.45544,0.9262877,-9.548610000000004,565.8828,511.707
17760.0,1.361039,1.78928,1.92419,1.45327,0.9248409,-9.592010000000002,565.8828,511.707
17820.0,1.358869,1.787471,1.925637,1.451823,0.9230324,-9.505209999999998,565.8828,511.707
17880.0,1.357422,1.786024,1.923466,1.449653,0.9215856,-9.403930000000003,565.8828,511.707
17940.0,1.356698,1.783854,1.921658,1.447844,0.9201389,-9.44735,565.8828,511.707
18000.0,1.35489,1.782408,1.91985,1.446398,0.9190539,-9.389470000000003,565.8828,511.707
18060.0,1.353443,1.780599,1.918041,1.444589,0.917607,-9.375,565.8828,511.707
18120.0,1.351997,1.779514,1.915148,1.442781,0.9168836,-9.346060000000001,565.8828,511.707
18180.0,1.35055,1.777705,1.914424,1.441334,0.9157986,-9.28819,565.8828,511.707
18240.0,1.348018,1.776259,1.913339,1.439164,0.9154369,-9.346060000000001,565.8828,511.707
18300.0,1.34621,1.77445,1.910446,1.437717,0.9139901,-9.273720000000004,565.8828,511.707
18360.0,1.344039,1.77228,1.908637,1.435547,0.9129051,-9.27373,565.8828,511.707
18420.0,1.341869,1.770472,1.906829,1.4341,0.9110966,-9.273719999999997,565.8828,511.6094
18480.0,1.340784,1.768663,1.90502,1.432292,0.9096498,-9.230320000000006,565.8828,511.6094
18540.0,1.339699,1.766493,1.902488,1.430483,0.9092882,-9.172460000000001,565.8828,511.6094
18600.0,1.337891,1.764323,1.90068,1.428675,0.9074798,-9.186929999999997,565.8828,511.6094
18660.0,1.336082,1.763238,1.899233,1.427228,0.9074798,-9.12905,565.8828,511.6094
18720.0,1.334635,1.761429,1.897063,1.425781,0.9056712,-9.215850000000003,565.8828,511.6094
18780.0,1.332465,1.759259,1.894893,1.423611,0.9038628,-9.14351,565.7852,511.6094
18840.0,1.330657,1.757451,1.893446,1.422164,0.9020544,-9.129060000000003,565.7852,511.6094
18900.0,1.329933,1.755642,1.890914,1.419994,0.901331,-9.157980000000002,565.7852,511.6094
18960.0,1.328487,1.754919,1.889467,1.418909,0.8998842,-9.02778,565.7852,511.6094
19020.0,1.32704,1.753111,1.888021,1.416739,0.8980758,-9.071179999999998,565.7852,511.6094
19080.0,1.325593,1.751664,1.886574,1.414931,0.8959056,-9.085640000000005,565.7852,511.6094
19140.0,1.323785,1.750217,1.884042,1.413122,0.8940972,-9.100120000000004,565.7852,511.5117
19200.0,1.322338,1.747685,1.882595,1.411675,0.8919271,-9.02778,565.7852,511.5117
19260.0,1.319444,1.7466,1.880787,1.410229,0.8904803,-8.998840000000001,565.7852,511.5117
19320.0,1.317998,1.744792,1.880787,1.40842,0.8879485,-8.984379999999994,565.7852,511.5117
19380.0,1.316189,1.742622,1.875723,1.407697,0.8865017,-8.984369999999998,565.7852,511.5117
19440.0,1.314742,1.741536,1.875723,1.405527,0.8857784,-8.955449999999999,565.7852,511.5117
19500.0,1.313658,1.739728,1.874638,1.403718,0.8839699,-8.926499999999997,565.6875,511.5117
19560.0,1.312572,1.738643,1.873192,1.402271,0.8817998,-8.94097,565.6875,511.5117
19620.0,1.310764,1.736473,1.871383,1.400825,0.8796296,-8.912039999999998,565.6875,511.5117
19680.0,1.309679,1.734664,1.869936,1.398655,0.8781829,-8.839689999999997,565.6875,511.5117
19740.0,1.307147,1.733217,1.866681,1.397569,0.8763744,-8.912039999999998,565.6875,511.5117
19800.0,1.3057,1.731771,1.866319,1.395761,0.8742043,-8.897569999999995,565.6875,511.5117
19860.0,1.303892,1.729239,1.864511,1.394314,0.8720341,-8.85416,565.6875,511.5117
19920.0,1.302445,1.728516,1.863064,1.392867,0.8702257,-8.940980000000003,565.6875,511.5117
19980.0,1.301722,1.727069,1.861979,1.390336,0.8676939,-9.100119999999997,565.6875,511.5117
20040.0,1.300275,1.725622,1.860171,1.389251,0.8662471,-9.02778,565.6875,511.5117
20100.0,1.036603,1.45327,1.7466,1.323061,0.8134404,-7.392949999999999,565.6875,511.5117
20160.0,1.655816,2.061632,2.605975,1.790365,1.371166,172.61290000000002,565.4922,511.4141
20220.0,1.598669,2.034505,2.450449,1.914786,1.405888,176.76501,596.4492,534.7539
20280.0,1.727431,2.18967,2.503617,1.871745,1.472801,149.11747,649.0859,584.7539
20340.0,1.563585,1.946976,2.237775,1.769025,1.299913,149.55155000000002,709.7305,645.3984
20400.0,1.672815,2.047888,2.377026,1.735388,1.376953,150.07236,771.6446,707.8984
20460.0,1.680049,2.033782,2.380642,1.881149,1.33138,143.20027,841.0781,776.4531
20520.0,1.811342,2.3159,2.669632,1.93287,1.501013,113.52720000000001,906.8985,842.6641
20580.0,1.788556,2.143012,2.485894,1.950232,1.531756,123.03242,961.9766,899.4999
20640.0,1.732856,2.120226,2.519531,1.852214,1.449653,126.11399000000002,1005.922,944.7148
20700.0,1.71441,2.117332,2.446108,1.894531,1.459418,125.75232,1072.523,1011.609
20760.0,1.788194,2.293837,2.679037,1.873192,1.559245,126.98207,1141.078,1080.652
20820.0,1.769748,2.212818,2.557509,1.886936,1.46629,130.94617,1207.094,1147.156
20880.0,1.732494,2.238498,2.63491,1.880425,1.482928,149.55146,1272.914,1212.684
20940.0,1.814236,2.184245,2.528574,1.876085,1.501736,156.71298,1332.68,1271.277
21000.0,1.77662,2.195457,2.447193,1.87283,1.538267,156.52487,1380.824,1319.617
21060.0,1.787833,2.15965,2.348814,1.81496,1.43844,155.36745000000002,1448.891,1387.195
21120.0,1.786386,2.106843,2.36292,1.859809,1.54116,148.58213,1512.367,1451.258
21180.0,1.735026,2.154586,2.415003,1.873915,1.407335,144.96528,1573.012,1511.805
21240.0,1.994358,2.344112,2.630932,1.980252,1.593605,143.7645,1633.559,1571.863
21300.0,2.048249,2.352792,2.485533,1.916956,1.66088,146.31077,1698.5,1637.195
21360.0,1.821832,2.415726,2.644676,1.862341,1.46195,145.18234,1714.516,1653.992
21420.0,1.867405,2.204861,2.250072,1.729962,1.702836,146.07926,1783.754,1723.035
21480.0,1.577329,2.359303,2.34158,1.818215,1.402995,131.75633000000002,1852.894,1792.078
21540.0,1.68873,1.989294,2.045356,1.838108,1.557075,129.49939999999998,1925.551,1865.027
21600.0,1.83015,2.254413,2.373409,1.933232,1.507523,133.92648,1992.738,1932.117
21660.0,1.911531,2.21535,2.352792,2.045356,1.640625,141.75349,2045.766,1984.852
21720.0,1.902127,2.26454,2.404514,1.959997,1.629774,-39.337384,2084.73,2023.523
21780.0,1.865596,2.228371,2.351707,1.941551,1.587095,-42.404512,1484.633,2024.305
21840.0,1.85149,2.214627,2.346643,1.935402,1.570457,-44.96528,503.3828,2023.816
21900.0,1.832682,2.198712,2.338325,1.931062,1.564308,-43.5474591,0.0,2023.816
21960.0,1.820385,2.187138,2.333261,1.927807,1.558521,-41.637727000000005,0.0,2023.719
22020.0,1.806641,2.175926,2.341218,1.921296,1.553819,46.990739999999995,282.1914,2023.719
22080.0,1.789641,2.154586,2.31373,1.916594,1.550564,47.28009,564.125,2023.816
22140.0,1.776982,2.145906,2.309028,1.914063,1.546947,46.426500000000004,564.125,2023.816
22200.0,1.76577,2.136863,2.302156,1.911531,1.53899,46.44097,564.2227,2023.816
22260.0,1.753111,2.124566,2.293475,1.909361,1.532841,44.71933,564.125,2023.816
22320.0,1.744792,2.124566,2.308666,1.896701,1.523438,35.11283999999999,564.3203,2023.816
22380.0,1.735026,2.115524,2.301432,1.893808,1.516927,34.69328000000001,564.3203,2022.742
22440.0,1.72526,2.106482,2.292752,1.890553,1.511502,34.780089999999994,564.3203,2022.645
22500.0,1.715495,2.097078,2.283348,1.890553,1.5068,34.20139,564.3203,2022.645
22560.0,1.705367,2.088397,2.274667,1.892723,1.496311,64.829277,564.3203,2022.645
22620.0,1.696687,2.079355,2.267795,1.858001,1.480396,67.75173,564.7109,1447.547
22680.0,1.689091,2.072483,2.260561,1.848235,1.470631,67.27431,564.7109,0.0
22740.0,1.681134,2.064887,2.253689,1.844256,1.464844,64.98842599999999,564.7109,0.0
22800.0,1.672092,2.056568,2.2432,1.843171,1.446398,64.59780629999999,564.7109,310.8281
22860.0,1.662688,2.047164,2.229456,1.838831,1.452546,-28.891779999999997,564.8086,516.7852
22920.0,1.653646,2.039569,2.223307,1.838831,1.446036,-29.267940000000003,564.8086,545.6914
22980.0,1.64605,2.032335,2.216797,1.837746,1.439887,-28.964119999999994,564.8086,545.6914
23040.0,1.638455,2.02474,2.209925,1.836299,1.430845,-28.776040000000002,564.8086,545.6914
23100.0,1.629774,2.016783,2.193287,1.833044,1.427228,-12.369790000000009,564.8086,545.6914
23160.0,1.622179,2.009187,2.18533,1.831597,1.417824,-10.894089999999998,564.8086,546.2773
23220.0,1.614222,2.002676,2.178819,1.830512,1.410952,-10.460070000000002,564.8086,546.375
23280.0,1.608435,1.998698,2.174117,1.829789,1.402633,-10.619209999999995,564.8086,546.375
23340.0,1.601924,1.992911,2.167607,1.828704,1.393229,-10.79283000000001,564.8086,546.375
23400.0,1.594329,1.985677,2.161097,1.826895,1.385272,-10.85069,564.8086,546.375
23460.0,1.589627,1.97989,2.15748,1.825087,1.378762,-9.129049999999992,564.8086,546.375
23520.0,1.583116,1.974103,2.152778,1.82364,1.375506,-9.143520000000002,564.8086,546.4727
23580.0,1.576606,1.967954,2.148076,1.821832,1.368634,-9.288199999999996,564.8086,546.4727
23640.0,1.569734,1.961806,2.141204,1.819661,1.362847,-9.157989999999998,564.8086,546.4727
23700.0,1.563223,1.95638,2.134332,1.81713,1.361039,-9.259250000000002,564.8086,546.4727
23760.0,1.557075,1.949146,2.130353,1.81496,1.353805,-7.812500000000007,564.8086,546.4727
23820.0,1.550564,1.943721,2.12746,1.812789,1.346933,-7.335069999999995,564.8086,546.5703
23880.0,1.544777,1.938658,2.123481,1.810981,1.342954,-7.349550000000001,564.7109,546.5703
23940.0,1.53899,1.933232,2.120226,1.808087,1.339337,-7.479740000000007,564.7109,546.5703
24000.0,1.533203,1.927807,2.116247,1.805917,1.333189,-7.537609999999994,564.7109,546.5703
24060.0,1.527778,1.923105,2.112268,1.803024,1.327402,-7.624429999999997,564.7109,546.5703
24120.0,1.522352,1.917679,2.108652,1.801215,1.323423,-7.711219999999997,564.7109,546.5703
24180.0,1.517289,1.912977,2.10395,1.798683,1.319444,-7.855899999999998,564.7109,546.5703
24240.0,1.512225,1.907914,2.099609,1.796513,1.315104,-7.884840000000004,564.7109,546.5703
24300.0,1.5068,1.90285,2.095992,1.793982,1.311126,-7.9861,564.7109,546.5703
24360.0,1.50246,1.898872,2.092014,1.791811,1.305339,-8.000570000000003,564.7109,546.5703
24420.0,1.497396,1.89417,2.088759,1.787471,1.300637,-8.087379999999996,564.7109,546.5703
24480.0,1.493056,1.889829,2.08478,1.785301,1.297381,-8.188660000000006,564.7109,546.5703
24540.0,1.488354,1.885127,2.08044,1.782769,1.294488,-8.203129999999994,564.7109,546.5703
24600.0,1.48329,1.880425,2.076099,1.779876,1.289063,-8.203129999999994,564.7109,546.5703
24660.0,1.479673,1.876808,2.071398,1.778067,1.286169,-8.289940000000001,564.7109,546.5703
24720.0,1.474971,1.872468,2.067419,1.775535,1.280744,-8.376740000000005,564.7109,546.5703
24780.0,1.470631,1.867405,2.063079,1.773003,1.27785,-8.3478,564.7109,546.5703
24840.0,1.465929,1.863426,2.058738,1.770472,1.272425,-8.49248,564.7109,546.5703
24900.0,1.460865,1.859086,2.054036,1.768302,1.268446,-8.521409999999996,564.7109,546.5703
24960.0,1.456525,1.854384,2.050781,1.76577,1.264106,-8.50694,564.7109,546.5703
25020.0,1.451823,1.850405,2.045717,1.762514,1.260127,-8.550350000000002,564.7109,546.5703
25080.0,1.447844,1.846427,2.040654,1.760344,1.257957,-8.608219999999996,564.7109,546.5703
25140.0,1.443142,1.842086,2.035952,1.757813,1.25434,-8.59375,564.7109,546.5703
25200.0,1.439525,1.838108,2.031973,1.754919,1.251085,-8.651620000000001,564.7109,546.5703
25260.0,1.434823,1.833767,2.027633,1.752749,1.248191,-8.69502,564.7109,546.5703
25320.0,1.430483,1.829789,2.022931,1.750217,1.244575,-8.78183,564.7109,546.5703
25380.0,1.425781,1.82581,2.018953,1.747685,1.240596,-8.78183,564.7109,546.5703
25440.0,1.422164,1.821832,2.014612,1.745153,1.240234,-8.810770000000005,564.7109,546.5703
25500.0,1.418186,1.817491,2.010995,1.742622,1.235532,-8.839709999999997,564.6133,546.5703
25560.0,1.413484,1.813874,2.007017,1.74009,1.23083,-8.85416,564.6133,546.5703
25620.0,1.409505,1.809896,2.002676,1.737196,1.22866,-8.897570000000002,564.6133,546.5703
25800.0,1.396123,1.796152,1.991102,1.729239,1.215278,-8.969909999999999,564.6133,546.5703
25860.0,1.391421,1.790726,1.986039,1.725622,1.209129,-9.013309999999997,564.7109,546.5703
25920.0,1.388527,1.786748,1.982422,1.72309,1.195023,-9.085650000000001,564.6133,546.5703
25980.0,1.38491,1.782046,1.978805,1.720558,1.188151,-9.11457,564.6133,546.5703
26040.0,1.379123,1.776259,1.972656,1.715857,1.18996,-9.12905,564.6133,546.5703
26100.0,1.378038,1.773727,1.969763,1.715495,1.192853,-9.02778,564.7109,546.5703
26160.0,1.373698,1.768302,1.964699,1.711155,1.187428,-9.013309999999997,564.6133,546.5703
26220.0,1.370081,1.764685,1.961444,1.708261,1.184534,-9.04224,564.6133,546.5703
26280.0,1.366464,1.759983,1.95855,1.705006,1.176215,-9.013310000000004,564.6133,546.4727
26340.0,1.333912,1.642072,1.74009,1.630136,1.088686,-5.280670000000001,564.6133,546.5703
26400.0,1.619285,1.981698,2.156756,1.719112,1.300275,145.93459000000001,564.5156,546.5703
26460.0,1.60735,1.90285,2.141204,1.799407,1.348741,153.15391,606.5078,582.6055
26520.0,1.633391,1.959997,2.161097,1.661603,1.266276,154.78877,668.3242,642.0781
26580.0,1.623626,1.90068,2.268518,1.811704,1.353443,160.5903,733.7539,707.1172
26640.0,1.552734,1.908275,2.148799,1.739728,1.288339,153.79055,802.6016,775.2813
26700.0,1.762876,2.063802,2.21101,1.825087,1.414207,161.25576,868.7148,841.1993
26760.0,1.711878,2.120587,2.362558,1.863788,1.428313,159.54863,936.0,907.8985
26820.0,1.715133,2.119864,2.265263,1.848235,1.380932,174.62384,971.8398,944.6172
26880.0,1.656901,2.001953,2.180628,1.839916,1.395761,166.10243,1039.125,1011.023
26940.0,1.792896,2.168692,2.341942,1.91985,1.4898,164.84379,1106.117,1077.527
27000.0,1.612775,1.925998,2.05476,1.815321,1.329933,147.65621000000002,1172.816,1144.227
27060.0,1.675347,2.02908,2.160735,1.85149,1.372613,148.36514,1239.711,1211.805
27120.0,1.741898,2.119502,2.272135,1.875,1.451823,151.28763,1305.531,1277.527
27180.0,1.737558,2.072121,2.222222,1.798683,1.479311,156.66953,1344.203,1316.981
27240.0,1.753834,2.201967,2.32458,1.865958,1.425781,154.31133,1411.781,1384.363
27300.0,1.662688,2.144459,2.191117,1.802662,1.470992,163.64293,1478.383,1451.16
27360.0,1.8023,2.112268,2.221137,1.84498,1.452185,163.78763,1545.082,1517.469
27420.0,1.776259,2.072844,2.210648,1.757451,1.340061,165.2054,1611.684,1583.973
27480.0,1.889467,2.19184,2.444661,2.030165,1.701751,161.35705000000002,1677.602,1649.207
27540.0,1.524884,1.85149,2.139757,1.863064,1.424335,143.7211,1687.172,1658.875
27600.0,1.66739,1.974826,2.184968,1.95421,1.464482,154.06536,1742.348,1715.125
27660.0,1.781322,2.003762,2.284433,1.869213,1.484375,160.21417,1808.363,1781.336
27720.0,1.813874,2.047888,2.220776,1.881149,1.549479,145.08101000000002,1875.453,1847.352
27780.0,1.667752,2.0034,2.226563,1.851852,1.443866,138.17999,1940.883,1913.66
27840.0,1.690538,2.041739,2.377026,1.824725,1.45978,131.16319,2007.289,1980.848
27900.0,1.716942,2.064526,2.309028,1.834129,1.458333,131.51036,2053.09,2026.746
27960.0,1.704283,2.045717,2.246094,1.817491,1.43627,-39.279512000000004,2053.285,2027.039
28020.0,1.69958,2.041377,2.241754,1.808087,1.423611,-37.123848,1404.067,2027.234
28080.0,1.69524,2.037399,2.23669,1.799768,1.412399,-40.0897011,433.2656,2027.234
28140.0,1.691262,2.033782,2.231626,1.792173,1.400825,-38.16551,0.0,2027.234
28200.0,1.68656,2.033782,2.246094,1.784577,1.391059,51.25867999999999,297.0352,2027.234
28260.0,1.680773,2.028718,2.227286,1.761068,1.370443,79.67303,569.1055,2027.234
28320.0,1.675347,2.025101,2.219329,1.754196,1.361039,80.97513000000001,567.3477,2026.063
28380.0,1.670645,2.021484,2.21318,1.748047,1.35272,80.03477000000001,567.25,2025.965
28440.0,1.666305,2.018229,2.207393,1.745515,1.344039,100.13021400000001,567.25,2025.965
28500.0,1.661603,2.016059,2.203776,1.739366,1.338252,103.052637,568.2266,1715.613
28560.0,1.656901,2.013165,2.199074,1.733941,1.331742,102.4016185,568.2266,311.1211
28740.0,1.642433,2.000868,2.182798,1.721282,1.316551,4.007520000000014,568.3242,508.7773
28800.0,1.638093,1.997975,2.177734,1.715857,1.311849,4.340280000000007,568.3242,508.7773
28860.0,1.631944,1.993634,2.170862,1.709708,1.303892,4.701969999999989,568.3242,508.7773
28920.0,1.626519,1.987124,2.154224,1.705729,1.300998,36.35705999999999,568.3242,508.7773
28980.0,1.622179,1.984954,2.147352,1.703559,1.295935,36.603010000000005,568.3242,509.8516
29040.0,1.617839,1.97989,2.137225,1.69958,1.291233,38.28124999999999,568.3242,509.8516
29100.0,1.613137,1.975911,2.130353,1.69524,1.284361,38.020830000000004,568.3242,509.8516
29160.0,1.608435,1.971933,2.123119,1.690538,1.279297,38.25232,568.3242,509.8516
29220.0,1.603733,1.967592,2.115162,1.686198,1.273872,38.26678,568.3242,509.8516
29280.0,1.596861,1.957104,2.102865,1.684028,1.268808,46.802659999999996,568.3242,509.8516
29340.0,1.593605,1.955657,2.099609,1.680049,1.264467,47.04861,568.2266,510.0469
29400.0,1.589627,1.953125,2.093099,1.676432,1.259766,47.815400000000004,568.2266,510.0469
29460.0,1.585286,1.949508,2.085865,1.672454,1.25434,47.81539,568.1289,510.0469
29520.0,1.581308,1.94553,2.080801,1.669198,1.248915,47.87326999999999,568.1289,510.0469
29580.0,1.579861,1.947338,2.085865,1.665943,1.244936,44.169549999999994,568.1289,510.0469
29640.0,1.574798,1.942274,2.080078,1.661603,1.238064,44.01042,568.3242,510.0469
29700.0,1.569734,1.938658,2.074653,1.659071,1.233362,44.14063000000001,568.3242,510.0469
29760.0,1.565755,1.933955,2.068504,1.656178,1.229022,44.111689999999996,568.3242,510.0469
29820.0,1.561053,1.929977,2.06344,1.652923,1.22432,44.12615,568.3242,510.0469
29880.0,1.556713,1.925998,2.058377,1.648582,1.219256,44.38657,568.3242,510.0469
29940.0,1.553458,1.923105,2.054398,1.64605,1.215278,44.48784,568.3242,510.0469
30000.0,1.548756,1.919126,2.048973,1.642795,1.211299,44.54571,568.3242,510.0469
30060.0,1.544054,1.914424,2.042462,1.63954,1.206236,44.632529999999996,568.2266,510.0469
30120.0,1.539714,1.909722,2.036314,1.63737,1.202257,44.719319999999996,568.2266,510.0469
30180.0,1.53465,1.905382,2.030165,1.634476,1.197555,44.74826,568.2266,510.0469
30240.0,1.53031,1.90068,2.024378,1.631583,1.191768,44.6904,568.2266,510.0469
30300.0,1.525608,1.89634,2.019314,1.628689,1.188151,44.675929999999994,568.2266,510.0469
30360.0,1.521991,1.893085,2.013889,1.626519,1.183811,44.66145,568.1289,510.0469
30420.0,1.51765,1.889467,2.008825,1.623987,1.178747,44.618050000000004,568.1289,510.0469
30480.0,1.512587,1.884766,2.002676,1.620732,1.174045,44.661460000000005,568.1289,510.0469
30540.0,1.509332,1.88151,1.997251,1.618924,1.170066,44.63252000000001,568.1289,510.0469
30600.0,1.505353,1.877532,1.991102,1.61603,1.166811,44.56019,568.1289,510.0469
30660.0,1.501013,1.873915,1.984954,1.612775,1.160663,44.61805,568.1289,510.0469
30720.0,1.497396,1.871021,1.978805,1.610605,1.157046,44.58912,568.1289,510.0469
30780.0,1.493056,1.866319,1.972656,1.606264,1.150535,44.545719999999996,568.1289,510.0469
30840.0,1.488354,1.862702,1.969401,1.602286,1.145833,44.54571,568.1289,510.0469
30900.0,1.485098,1.859809,1.966508,1.598669,1.14294,44.47338,568.1289,510.0469
30960.0,1.481482,1.856915,1.959997,1.595414,1.139323,44.42998000000001,568.1289,510.0469
31020.0,1.477503,1.85366,1.954933,1.591797,1.135344,44.401050000000005,568.1289,510.0469
31080.0,1.474248,1.850043,1.950593,1.587457,1.129557,44.35762999999999,568.1289,510.0469
31140.0,1.470631,1.846788,1.946253,1.583116,1.124855,44.35762999999999,568.1289,509.9492
31200.0,1.467737,1.844256,1.943359,1.578414,1.121238,44.32869999999999,568.1289,509.9492
31260.0,1.46412,1.841001,1.938658,1.573351,1.115451,44.25636,568.1289,509.9492
31320.0,1.460503,1.838469,1.93504,1.568649,1.110749,44.27084000000001,568.1289,509.9492
31380.0,1.457972,1.835576,1.930339,1.562862,1.106409,44.227430000000005,568.1289,509.9492
31440.0,1.45544,1.832321,1.924552,1.559607,1.104239,44.15509,568.1289,509.9492
31500.0,1.451823,1.829065,1.91985,1.55599,1.099537,44.14063,568.1289,509.9492
31560.0,1.449291,1.826895,1.916233,1.553096,1.096282,44.14062,568.1289,509.9492
31620.0,1.446036,1.824002,1.912977,1.550202,1.09375,44.140620000000006,568.0313,509.9492
31680.0,1.442419,1.820747,1.908999,1.546947,1.08941,44.068290000000005,568.0313,509.8516
31740.0,1.439525,1.817491,1.905744,1.544054,1.086878,44.05381,568.0313,509.8516
31800.0,1.435185,1.814598,1.902488,1.542245,1.083984,44.01040999999999,568.0313,509.8516
31860.0,1.43193,1.812066,1.899595,1.540075,1.082899,44.01041,568.0313,509.8516
31920.0,1.42976,1.808811,1.89634,1.537905,1.079644,43.981480000000005,568.0313,509.8516
31980.0,1.425781,1.805917,1.893446,1.536458,1.077474,43.96701999999999,568.0313,509.8516
32040.0,1.422888,1.802662,1.890191,1.534288,1.073857,43.96701,568.0313,509.8516
32100.0,1.420717,1.80013,1.886936,1.53248,1.070964,44.01041,568.0313,509.8516
32160.0,1.417462,1.797237,1.884042,1.530671,1.066985,44.09721999999999,568.0313,509.8516
32220.0,1.415654,1.794343,1.879702,1.529586,1.065538,44.09722000000001,567.9336,509.8516
32280.0,1.411675,1.791088,1.87717,1.527054,1.062645,44.068290000000005,567.9336,509.8516
32340.0,1.408782,1.788194,1.875362,1.525969,1.059028,44.08275,567.9336,509.8516
32400.0,1.406973,1.785301,1.873192,1.524161,1.056858,44.06829,567.9336,509.8516
32460.0,1.402271,1.781684,1.869936,1.521991,1.052879,44.05382,568.0313,509.8516
32520.0,1.399378,1.778429,1.867766,1.520182,1.049624,44.039359999999995,568.0313,509.8516
32580.0,1.396123,1.77445,1.864873,1.518736,1.046369,43.98148,567.9336,509.8516
32640.0,1.393591,1.771195,1.861617,1.51548,1.044199,44.05382000000001,568.0313,509.8516
32700.0,1.391059,1.768302,1.860533,1.514034,1.040943,44.010419999999996,567.9336,509.8516
32760.0,1.387804,1.765046,1.859086,1.511502,1.038411,43.96701,567.9336,509.8516
32820.0,1.385634,1.761791,1.856915,1.509332,1.035518,43.99594,567.9336,509.8516
32880.0,1.383102,1.759983,1.854022,1.508247,1.031901,43.93808000000001,567.9336,509.8516
32940.0,1.38057,1.756727,1.851128,1.505353,1.029369,43.93808,568.0313,509.8516
33000.0,1.3784,1.753834,1.84932,1.503906,1.026114,43.90915,567.9336,509.8516
33060.0,1.375868,1.752387,1.847873,1.502098,1.024306,43.88021,567.9336,509.8516
33120.0,1.373698,1.749494,1.845703,1.499928,1.021412,43.8802,568.0313,509.8516
33180.0,1.371528,1.747323,1.843895,1.498481,1.01888,43.88020999999999,567.9336,509.8516
33240.0,1.368996,1.744792,1.84281,1.497034,1.01671,43.909150000000004,568.0313,509.8516
33300.0,1.366102,1.741898,1.840278,1.494502,1.014178,43.89468,567.9336,509.8516
33360.0,1.363209,1.739728,1.838469,1.492694,1.011646,43.88021,568.0313,509.7539
33420.0,1.360677,1.737558,1.836661,1.490885,1.008753,43.86574,568.0313,509.7539
33480.0,1.358507,1.735026,1.835214,1.489077,1.006583,43.88021,568.0313,509.7539
33540.0,1.355975,1.732494,1.833406,1.48763,1.004774,43.85127000000001,567.9336,509.7539
33600.0,1.353082,1.729962,1.83015,1.485822,1.001519,43.82234,567.9336,509.7539
33660.0,1.350911,1.727792,1.82798,1.483652,0.999349,43.85127000000001,567.9336,509.7539
33720.0,1.348018,1.725622,1.82581,1.481843,0.9971789,43.90914000000001,567.9336,509.7539
33780.0,1.345124,1.72309,1.823278,1.480396,0.9950086,43.86574,567.9336,509.7539
33840.0,1.343316,1.72092,1.82147,1.478588,0.9924769,43.8368,567.9336,509.7539
33900.0,1.340423,1.718388,1.8193,1.47678,0.9906684,43.85128,567.9336,509.7539
33960.0,1.338252,1.716218,1.816406,1.474971,0.9884983,43.79339999999999,567.9336,509.7539
34020.0,1.335359,1.713325,1.814598,1.472801,0.985243,43.807869999999994,567.9336,509.6563
34080.0,1.333189,1.711516,1.808449,1.470992,0.9827113,43.86574,567.9336,509.6563
34140.0,1.330657,1.708984,1.806641,1.468822,0.9809028,43.865750000000006,567.9336,509.7539
34200.0,1.328125,1.706452,1.807002,1.467014,0.9787326,43.82234,567.9336,509.6563
34260.0,1.325593,1.703559,1.805194,1.464844,0.9765625,43.85127,567.9336,509.7539
34320.0,1.323061,1.701027,1.802662,1.463759,0.973669,43.82234,567.9336,509.7539
34380.0,1.320891,1.698857,1.800492,1.461589,0.9714988,43.865739999999995,567.8359,509.6563
34440.0,1.318721,1.697049,1.799045,1.460142,0.968967,43.80787,567.8359,509.7539
34500.0,1.316551,1.69524,1.796513,1.457972,0.9671586,43.79341000000001,567.8359,509.7539
34560.0,1.314381,1.69307,1.794705,1.456525,0.9649884,43.80787000000001,567.8359,509.7539
34620.0,1.312934,1.6909,1.792535,1.455078,0.9624566,43.82235,567.8359,509.6563
34680.0,1.310764,1.68873,1.790726,1.453631,0.9602865,43.82233000000001,567.8359,509.7539
34740.0,1.308594,1.68656,1.788556,1.451461,0.9577546,43.76446000000001,567.8359,509.6563
34800.0,1.306424,1.684751,1.786386,1.450014,0.9566695,43.76447999999999,567.8359,509.6563
34860.0,1.304977,1.682943,1.784939,1.447483,0.9541377,43.7934,567.8359,509.6563
34920.0,1.302445,1.681134,1.782408,1.445674,0.9523293,43.822340000000004,567.8359,509.6563
34980.0,1.300275,1.678964,1.780237,1.443866,0.9501591,43.807860000000005,567.8359,509.6563
35040.0,1.298105,1.677156,1.778429,1.442419,0.9483507,43.793400000000005,567.8359,509.7539
35100.0,1.295935,1.674986,1.774812,1.439887,0.9465423,43.86574,567.8359,509.6563
35160.0,1.293403,1.672815,1.775535,1.43844,0.9440104,43.793409999999994,567.8359,509.6563
35220.0,1.291594,1.671369,1.773727,1.436994,0.9418403,43.7934,567.8359,509.6563
35280.0,1.289424,1.668113,1.770833,1.435185,0.9393085,43.57639,567.8359,509.6563
35340.0,1.287977,1.667028,1.770833,1.433377,0.9378617,43.75,567.8359,509.6563
35400.0,1.286531,1.664858,1.769387,1.43193,0.9364149,43.73554,567.8359,509.6563
35460.0,1.284361,1.663411,1.766493,1.430483,0.9342448,43.64872,567.8359,509.6563
35520.0,1.28219,1.661603,1.765046,1.429036,0.9313512,43.73553,567.8359,509.6563
